Keyword,Rank,Title_Of_Page,URL,Lenght_Of_Title,Presence_of_Keyword_in_Title,Title_Starts_with_Keyword,Lenght_of_Url,Presence_Of_Keyword_In_Url,Domain_Name,No_of_H1_Tags,Presence_of_Keyword_in_H1_Tag,No_of_H2_tags,Presence_of_Keyword_in_H2_Tag,No_of_H3_Tags,Presence_of_Keyword_in_H3_Tag,Content_Lenght,Keyword_Denisty,Lenght_of_Description,Keyword_in_Description,Total_Images,Images_Without_Alt_Tags,Images_With_Alt_Tag,Keyword_in_Alt_Tags_of_Images,Total_Links,Internal_Links,External_Links,Presence_of_Internal_Link,Presence_of_External_Links
leather jackets,1.0,Men's Leather Jackets - Buy Real Leather Jackets for Men,https://www.thejacketmaker.com/mens-leather-jackets,56,1,1,51,1,www.thejacketmaker.com,1,1,164,1,3,0,53347,0.9054,156,0,187,24,163,0,265,256,9,1,1
leather jackets,2.0,Leather Jackets at Best Price in Pakistan - daraz.pk,https://www.daraz.pk/men-leather-jackets/,52,1,1,41,1,www.daraz.pk,1,1,0,0,9,0,10323,0.5619,178,0,13,8,5,0,214,190,24,1,1
leather jackets,3.0,Men Leather Jackets In Pakistan | Latest Design Leather ...,https://www.saeedajmalstores.com/collections/men-leather-jacket,59,1,1,63,1,www.saeedajmalstores.com,3,0,0,0,13,0,20469,0.1563,321,1,53,10,43,0,128,121,7,1,1
leather jackets,4.0,Leather Jackets and Leather Belts For Mens - Genuine leather ...,https://leathershub.com/,64,1,1,24,1,leathershub.com,0,0,32,1,4,0,11925,0.8973,156,0,101,2,99,0,65,62,3,1,1
leather jackets,5.0,Mens Leather Jackets - 100% Premium Leather Material,https://www.angeljackets.com/categories/Mens-Leather-Jackets/,52,1,1,61,1,www.angeljackets.com,1,1,19,0,8,1,41622,0.6511,158,1,238,112,126,1,189,182,7,1,1
leather jackets,6.0,Buy Men Jackets Online – Breakout,https://breakout.com.pk/collections/men-jacket,33,1,0,46,0,breakout.com.pk,0,0,14,0,0,0,27225,0.0661,226,0,31,19,12,0,124,121,3,1,1
leather jackets,7.0,Leather Jackets For Men | Belstaff EU,https://www.belstaff.eu/en/men/outerwear/leather-jackets/,37,1,1,57,1,www.belstaff.eu,1,1,7,0,57,0,50574,0.1147,129,1,199,8,191,0,184,179,5,1,1
leather jackets,8.0,Mens Leather and Faux Leather Jackets | Amazon.com,https://www.amazon.com/Mens-Leather-Faux-Leather-Jackets-Coats/b?ie=UTF8&node=2476603011,50,1,1,88,1,www.amazon.com,2,1,59,1,0,0,23226,0.3444,0,0,69,5,64,0,142,105,37,1,1
leather jackets,9.0,Men's Leather Jackets - Buy Genuine Leather Jackets for Men,https://www.fjackets.com/categories/Mens-Leather-Jacket/,59,1,1,56,1,www.fjackets.com,1,1,13,0,0,0,34171,0.7141,156,1,225,106,119,0,222,206,16,1,1
leather jackets,10.0,Mens Leather Jackets at Best Price in Pakistan - Buyon.pk,https://www.buyon.pk/leather-jackets,57,1,1,36,1,www.buyon.pk,1,1,0,0,4,0,16719,0.3948,216,0,97,50,47,0,298,287,11,1,1
leather jackets,11.0,Leather Jacket – Online Shopping in Pakistan: Fashion | Cash ...,https://www.myar.pk/product-tag/leather-jacket/,64,1,1,47,1,www.myar.pk,1,1,0,0,1,0,5681,0.4225,0,0,30,10,20,0,123,118,5,1,1
leather jackets,12.0,Leather Jackets - Hollywood Costumes & Movie Jackets,https://www.hleatherjackets.com/,52,1,1,32,1,www.hleatherjackets.com,1,1,2,1,10,0,21126,0.3077,151,0,85,31,54,2,179,172,7,1,1
leather jackets,13.0,kaptan.pk: Kaptan | Exellence in Leather,https://www.kaptan.pk/,40,1,1,22,0,www.kaptan.pk,1,0,3,0,0,0,14679,0.2384,0,0,107,13,94,0,69,66,3,1,1
leather jackets,14.0,"Mens Leather Outerwear: Jackets, Vests & Coats | Hawk & Bull",https://hawkbull.pk/,60,1,1,20,0,hawkbull.pk,1,1,12,0,56,1,7282,1.1398,152,0,54,1,53,1,83,80,3,1,1
leather jackets,15.0,Men Original leather jackets Pakistan prices - GoodShop.Pk,https://www.goodshop.pk/men-jackets-Pakistan-prices,58,1,1,51,1,www.goodshop.pk,2,1,13,0,6,0,12458,0.5779,249,1,32,5,27,0,91,82,9,1,1
leather jackets,16.0,Leather Jackets Pakistan Leather Garments Manufacturing ...,https://www.leather.com.pk/,59,1,1,27,1,www.leather.com.pk,0,0,0,0,0,0,2965,1.6189,114,1,92,90,2,1,15,15,0,1,0
leather jackets,17.0,Men's Jackets in Pakistan: Buy Leather & Denim Jackets ...,https://furorjeans.com/product-category/outer-wear/jackets/,58,1,1,59,1,furorjeans.com,2,1,0,0,27,0,11806,0.3473,131,1,53,42,11,0,69,64,5,1,1
leather jackets,18.0,Best Leather Jackets for Men - Leather Skin Shop,https://leatherskinshop.com/collections/men-jackets,48,1,1,51,1,leatherskinshop.com,1,1,1,1,1,0,22875,1.259,152,1,417,354,63,0,128,122,6,1,1
leather jackets,19.0,Leather Jackets Manufacturers Lahore | Leather Jackets ...,https://www.fibre2fashion.com/leatherfootwears/SearchResult.aspx?Sid=63&S=Leather+products&Pid=654&P=Leather+Jackets&City=Lahore+&Type=Suppliers,58,1,1,144,1,www.fibre2fashion.com,1,1,0,0,0,0,44261,0.3389,144,0,78,19,59,17,834,809,25,1,1
leather jackets,20.0,"Leather Jacket in Lahore, Free classifieds in Lahore | OLX ...",https://www.olx.com.pk/lahore_g4060673/q-leather-jacket,62,1,1,55,1,www.olx.com.pk,1,1,0,0,1,0,4733,0.5916,297,0,21,1,20,6,195,180,15,1,1
leather jackets,21.0,"Men Leather Jacket in Lahore, Free classifieds in Lahore ...",https://www.olx.com.pk/lahore_g4060673/q-men-leather-jacket,60,1,1,59,1,www.olx.com.pk,1,1,0,0,1,0,4609,0.5641,305,0,21,1,20,4,195,180,15,1,1
leather jackets,22.0,Idrees Leather - Home | Facebook,https://www.facebook.com/idreesleather/,32,1,1,39,1,www.facebook.com,1,1,0,0,0,0,4396,0.9782,149,1,50,37,13,0,79,78,1,1,1
leather jackets,23.0,Men's real leather jackets | Bomboogie®,https://www.bomboogie.com/en/leather-jacket-man,39,1,1,47,1,www.bomboogie.com,1,1,2,0,9,1,19433,0.1595,126,1,37,9,28,0,63,48,15,1,1
leather jackets,24.0,Markhor Leather,http://markhorleather.com/,15,1,1,26,1,markhorleather.com,0,0,1,0,26,0,11293,0.5579,0,0,74,51,23,0,84,82,2,1,1
leather jackets,25.0,Buy Leather Jackets For Men Online | Myntra,https://www.myntra.com/leather-jackets-for-men,43,1,1,46,1,www.myntra.com,1,1,2,1,55,0,38512,0.4077,159,0,12,1,11,0,336,328,8,1,1
leather jackets,26.0,Buy Real Leather Jacket,https://www.leatherjacket4.com/,23,1,1,31,1,www.leatherjacket4.com,1,1,18,1,19,1,52710,1.7131,151,1,153,2,151,5,124,111,13,1,1
leather jackets,27.0,"Men's Leather Jackets: Moto, Bomber & More - Wilsons Leather",https://www.wilsonsleather.com/category/mens/leather-jackets.do,60,1,1,63,1,www.wilsonsleather.com,3,0,17,0,3,0,61973,0.284,227,1,324,5,319,4,210,201,9,1,1
leather jackets,28.0,Men's Leather Jackets | Leather Biker Jackets | ALLSAINTS,https://www.allsaints.com/men/leathers/,57,1,1,39,1,www.allsaints.com,1,1,2,0,6,0,20443,0.406,162,1,141,13,128,0,130,114,16,1,1
leather jackets,29.0,Leather Jackets (लेदर जैकेट) - Buy Leather Jackets ...,https://www.flipkart.com/q/leather-jackets,54,1,1,42,1,www.flipkart.com,1,1,4,1,0,0,9999,0.8301,216,1,80,74,6,0,88,78,10,1,1
leather jackets,30.0,Men Leather Jackets - Gents Leather Jackets Latest Price ...,https://dir.indiamart.com/impcat/men-leather-jackets.html,60,1,1,57,1,dir.indiamart.com,1,1,1,0,1,0,20197,0.9407,227,0,94,0,94,20,177,30,147,1,1
leather jackets,31.0,Leather & Suede Jackets — prices from 14 USD and real ...,https://www.joom.com/en/search/c.1473502943141182867-251-2-118-1803384556,57,1,1,73,0,www.joom.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leather jackets,32.0,Leather jackets | Hamza Of Sialkot,http://hamzaofsialkot.com/products/leather-garments/leather-jackets.html,34,1,1,72,1,hamzaofsialkot.com,1,0,0,0,0,0,3310,1.5106,50,1,18,4,14,0,50,48,2,1,1
leather jackets,33.0,Leather Jackets Price in Pakistan - Price Updated Jan 2021,https://pakistanistores.com/products/Leather-Jackets,58,1,1,52,1,pakistanistores.com,1,1,0,0,0,0,5455,0.8983,0,0,41,0,41,0,57,57,0,1,0
leather jackets,34.0,Men's Leather Jackets | HUGO BOSS,https://www.hugoboss.com/men-leather-jackets/,33,1,1,45,1,www.hugoboss.com,1,1,4,0,6,0,47463,0.1517,148,0,228,6,222,1,325,315,10,1,1
leather jackets,35.0,The Best Leather Jackets Guide You'll Ever Read ...,https://www.fashionbeans.com/article/mens-leather-jacket-guide/,51,1,1,63,1,www.fashionbeans.com,1,1,5,1,29,0,28656,0.321,151,1,29,7,22,1,69,59,10,1,1
leather jackets,36.0,leather jackets pakistan - AliExpress,https://www.aliexpress.com/w/wholesale-leather-jackets-pakistan.html,37,1,1,68,1,www.aliexpress.com,0,0,0,0,0,0,6001,0.7999,75,1,15,4,11,3,88,30,58,1,1
leather jackets,37.0,Mens Leather Jackets | Bomber Jackets | Leather Company,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25,55,1,1,60,1,www.leathercompany.co.uk,1,1,1,0,0,0,31577,0.3167,279,1,36,1,35,0,204,196,8,1,1
leather jackets,38.0,Best Pakistan LeatheR Jackets For Men for Sale - Alibaba.com,https://www.alibaba.com/showroom/pakistan-leather-jackets-for-men.html,60,1,1,70,1,www.alibaba.com,1,1,0,0,4,0,15652,0.952,129,1,50,39,11,0,204,111,93,1,1
leather jackets,39.0,Best Men's Leather Jackets 2021 | Esquire,https://www.esquire.com/uk/style/a30257673/types-leather-jacket-guide/,41,1,1,70,1,www.esquire.com,1,1,3,1,0,0,16229,0.4621,168,1,39,13,26,13,97,50,47,1,1
leather jackets,40.0,leather jackets pakistan - AliExpress,https://www.aliexpress.com/w/wholesale-leather-jackets-pakistan.html,37,1,1,68,1,www.aliexpress.com,0,0,0,0,0,0,6172,0.7777,75,1,21,10,11,3,88,30,58,1,1
leather jackets,41.0,Best Men's Leather Jackets 2021 | Esquire,https://www.esquire.com/uk/style/a30257673/types-leather-jacket-guide/,41,1,1,70,1,www.esquire.com,1,1,3,1,5,0,25044,0.2995,168,1,39,13,26,13,100,50,50,1,1
leather jackets,42.0,Sheep Leather Jackets and Products | Men's & Women's ...,https://www.youtube.com/watch?v=z1RLRAs6W6s,56,1,1,43,0,www.youtube.com,0,0,1,0,1,0,3355,0.0596,160,0,0,0,0,0,16,14,2,1,1
leather jackets,43.0,The Best Leather Jacket Brands For Men In 2021,https://www.apetogentleman.com/best-leather-jackets-men/,46,1,1,56,1,www.apetogentleman.com,1,1,11,1,15,0,11001,0.3091,237,1,44,43,1,0,86,62,24,1,1
leather jackets,44.0,Men's Leather Jackets | Orvis,https://www.orvis.com/mens-leather-jackets,29,1,1,42,1,www.orvis.com,1,1,11,0,11,0,15514,0.3416,35,1,33,6,27,0,380,361,19,1,1
leather jackets,45.0,Best Pakistan LeatheR Jackets For Men for Sale - Alibaba.com,https://www.alibaba.com/showroom/pakistan-leather-jackets-for-men.html,60,1,1,70,1,www.alibaba.com,1,1,0,0,4,0,18590,0.8284,129,1,54,39,15,0,230,111,119,1,1
leather jackets,47.0,Women's Leather Jackets | Designer Fashion at Mytheresa,https://www.mytheresa.com/euro_en/clothing/jackets/leather-fur.html,55,1,1,67,1,www.mytheresa.com,28,0,84,0,6,0,67963,0.2325,131,1,69,7,62,0,859,842,17,1,1
leather jackets,48.0,"Men's Leather Jackets: Bomber, Motorcycle, Biker | Diesel",https://shop.diesel.com/en/mens/jackets/leather-jackets/,57,1,1,56,1,shop.diesel.com,1,0,15,0,0,0,12430,0.0322,145,0,49,16,33,0,267,165,102,1,1
leather jackets,49.0,Leather Jackets | Porsche Design,https://www.porsche-design.com/gb/en/porsche-design-shop/shop/fashion-sport/fashion/leather-jackets/,32,1,1,100,1,www.porsche-design.com,0,0,0,0,0,0,17594,0.1819,0,0,35,0,35,0,152,146,6,1,1
leather jackets,50.0,MONT5: Handmade Leather Bags | Luxury Leather Jackets for ...,https://www.mont5.com/,61,1,1,22,0,www.mont5.com,1,0,31,1,13,0,7171,0.6415,154,1,57,10,47,0,65,59,6,1,1
leather jackets,51.0,Jackets for Men - Men Jackets from Ideas Man by Gul Ahmed ...,https://www.gulahmedshop.com/mens-clothes/western/jackets,61,1,0,57,1,www.gulahmedshop.com,1,1,1,1,1,1,22062,0.0408,107,1,77,18,59,0,170,164,6,1,1
leather jackets,52.0,Leather Men | Sheikh of Sialkot,http://sheikhofsialkot.com/garment_unit/products/leather-men.html,31,1,1,65,1,sheikhofsialkot.com,5,0,0,0,1,0,1771,1.1293,46,0,11,11,0,0,37,36,1,1,1
leather jackets,53.0,Sage Leather,https://sageleather.pk/,12,1,1,23,1,sageleather.pk,4,0,56,0,11,0,6265,0.9417,0,0,43,3,40,0,18,12,6,1,1
leather jackets,54.0,Men Jackets – Cougar Clothing,https://www.cougar.com.pk/collections/men-jackets,29,1,0,49,1,www.cougar.com.pk,1,1,0,0,0,0,9250,0.2703,0,0,199,102,97,0,146,140,6,1,1
leather jackets,55.0,18 Best Leather Jackets for Men 2021 | GQ,https://www.gq.com/story/the-best-leather-jackets-for-men,41,1,1,57,1,www.gq.com,1,1,28,1,2,0,9475,0.5488,139,1,39,13,26,0,94,37,57,1,1
leather jackets,56.0,RST Mens Leather Motorcycle Jackets | Leather Motorbike ...,https://www.rst-moto.com/motorcycle-leathers/mens-leather-jackets.html,59,1,1,70,1,www.rst-moto.com,1,1,2,0,14,1,5220,0.9579,138,1,30,16,14,0,82,74,8,1,1
leather jackets,57.0,Men's Jackets & Vests | Billionaire,https://www.billionaire.com/clothing/jackets-and-vests/,35,1,0,55,1,www.billionaire.com,1,1,1,0,6,0,15032,0.0599,135,0,83,6,77,0,136,128,8,1,1
leather jackets,58.0,12 Best Leather Jackets for Women 2021 | Affordable Leather ...,https://www.marieclaire.com/fashion/tips/g1991/the-best-leather-jackets-for-fall/,63,1,1,81,1,www.marieclaire.com,1,1,0,0,0,0,8331,0.3841,160,1,31,28,3,0,79,57,22,1,1
leather jackets,59.0,Leather Jackets | IKKS Clothing | IKKS Men,https://www.ikks.com/en/men/clothing/leather-jackets/,42,1,1,53,1,www.ikks.com,1,1,3,1,1,0,20773,0.2648,106,0,143,130,13,0,265,249,16,1,1
leather jackets,60.0,Shop Leather Jackets - Mens & Womens Styles - Macy's,https://www.macys.com/shop/b/leather-jackets?id=71823,52,1,1,53,1,www.macys.com,1,1,15,0,0,0,64279,0.0887,134,0,50,3,47,1,766,732,34,1,1
leather jackets,61.0,Sales Leather Jackets | NAF NAF,https://www.nafnaf.com/en_eu/laether-jakets-1439.html,31,1,1,53,0,www.nafnaf.com,1,1,16,0,2,0,25338,0.1697,101,0,97,73,24,0,103,98,5,1,1
leather jackets,62.0,Leather motorcycle jackets for men and women - Dainese ...,https://www.dainese.com/us/en/jackets/leather/,58,1,1,46,1,www.dainese.com,3,1,1,0,90,0,26565,0.2861,163,1,180,26,154,0,246,222,24,1,1
leather jackets,63.0,The 13 Best Brown Leather Jackets for Women According to ...,https://www.vogue.com/slideshow/brown-leather-jackets,60,1,1,53,1,www.vogue.com,1,1,13,1,0,0,3587,0.5854,168,1,25,8,17,1,81,31,50,1,1
leather jackets,64.0,Leather Jackets (1991) - IMDb,https://www.imdb.com/title/tt0104696/,29,1,1,37,0,www.imdb.com,2,1,12,0,9,0,18106,0.0331,485,0,64,11,53,8,182,158,24,1,1
leather jackets,65.0,Leather Jackets Man | Men | Categories | La Martina,https://www.lamartina.com/lm/my/en/Categories/Men/Leather-Jackets-Man/c/MLL,51,1,1,75,1,www.lamartina.com,0,0,0,0,0,0,3187,0.8158,-1,-1,17,11,6,0,94,84,10,1,1
leather jackets,66.0,"90+ Men's Leather Jackets ideas | mens fashion, jackets ...",https://www.pinterest.com/halmedrano/mens-leather-jackets/,59,1,1,58,1,www.pinterest.com,2,1,1,0,31,1,8824,0.8386,112,1,42,0,42,12,125,124,1,1,1
leather jackets,67.0,Men's Leather Jackets | Massimo Dutti Autumn Winter 2020,https://www.massimodutti.com/es/en/men/collection/leather-jackets-c923001.html,56,1,1,78,1,www.massimodutti.com,2,0,2,0,5,0,27952,0.161,134,1,33,8,25,0,198,190,8,1,1
leather jackets,68.0,Leather Jackets (album) - Wikipedia,https://en.wikipedia.org/wiki/Leather_Jackets_(album),35,1,1,53,1,en.wikipedia.org,1,1,11,0,13,0,17777,0.1688,0,0,12,5,7,1,326,280,46,1,1
leather jackets,69.0,Lusso Leather: Leather Jackets Online | Custom Leather ...,https://www.lussoleather.com/,58,1,1,29,1,www.lussoleather.com,4,0,6,0,8,1,13213,0.5979,134,1,21,7,14,3,50,44,6,1,1
leather jackets,70.0,Leather Jackets (album) - Wikipedia,https://en.wikipedia.org/wiki/Leather_Jackets_(album),35,1,1,53,1,en.wikipedia.org,1,1,11,0,13,0,17777,0.1688,0,0,12,5,7,1,326,280,46,1,1
leather jackets,71.0,Lusso Leather: Leather Jackets Online | Custom Leather ...,https://www.lussoleather.com/,58,1,1,29,1,www.lussoleather.com,4,0,6,0,8,1,13213,0.5979,134,1,21,7,14,3,50,44,6,1,1
leather jackets,72.0,Johnson Black Real Leather Stylish Men Jacket | The Genuine ...,https://www.thegenuineleather.com/product/men-black-johnson-leather-jacket/,63,1,1,75,1,www.thegenuineleather.com,1,1,22,0,5,0,16283,0.7738,139,1,61,32,29,0,152,131,21,1,1
leather jackets,73.0,Men's Brando Biker Motorcycle Vintage Distressed Winter ...,https://www.theleathercity.com/product/mens-brando-biker-motorcycle-vintage-distressed-winter-leather-jacket/,59,0,0,109,1,www.theleathercity.com,3,1,1,0,4,0,6415,1.0912,0,0,26,13,13,2,85,75,10,1,1
leather jackets,74.0,"Men black Leather jacket, real leather biker jacket | Leather ...",https://www.pinterest.com/pin/292382200780296729/,65,1,1,49,0,www.pinterest.com,2,1,4,1,13,0,6231,1.3962,211,1,13,0,13,4,91,90,1,1,1
leather jackets,75.0,Zara Man White Faux Leather Bomber Jacket – Clothing Call ...,https://clothingcall.pk/products/zara-man-white-faux-leather-bomber-jacket,61,1,1,74,1,clothingcall.pk,1,1,0,0,25,0,9401,0.0957,0,0,60,13,47,0,118,105,13,1,1
leather jackets,76.0,The 10 Best Leather Jacket Shops in Lahore,https://lahore.infoisinfo.com.pk/search/leather-jacket,42,1,1,54,1,lahore.infoisinfo.com.pk,1,1,14,0,2,0,7905,0.4175,134,0,0,0,0,0,64,40,24,1,1
leather jackets,77.0,Leather Jackets Price in Pakistan 2020 | Branded Original ...,https://shop.hamariweb.com/mens-fashion/mens-clothing/winter-wear/jackets/,61,1,1,74,1,shop.hamariweb.com,2,1,8,1,0,0,17678,0.5657,158,0,37,37,0,0,350,347,3,1,1
leather jackets,78.0,Zeitgeist | Women's & Men's Fashion - Online Fashion Shopping,https://www.zgspirit.com/,61,0,0,25,0,www.zgspirit.com,0,0,45,0,5,0,11333,0.2206,125,0,62,59,3,0,98,89,9,1,1
leather jackets,79.0,UK Leather Jackets,https://www.ukleatherjackets.co.uk/,18,1,1,35,1,www.ukleatherjackets.co.uk,3,1,0,0,19,0,3592,2.1993,268,1,13,7,6,1,72,69,3,1,1
leather jackets,80.0,"Classic Aero Leather jackets - Aero, Scotland, UK",https://www.aeroleatherclothing.com/products.php?cat=classicleather,49,1,1,67,1,www.aeroleatherclothing.com,0,0,7,0,107,0,12713,0.3461,71,1,112,95,17,1,24,20,4,1,1
leather jackets,81.0,19 Best Men's Leather Jackets To Invest In (2020 Style Guide),https://luxe.digital/lifestyle/style/best-leather-jackets-men/,61,1,1,62,1,luxe.digital,1,1,22,0,29,1,29989,0.7136,137,1,41,1,40,20,84,77,7,1,1
leather jackets,82.0,Biker Leather Jacket For Men | Stylish Knockout Leather Jacket,https://leatherbaba.com/stylish-knockout-leather-jacket,62,1,1,55,1,leatherbaba.com,1,1,10,0,1,0,8027,0.7226,189,0,33,17,16,2,53,49,4,1,1
leather jackets,83.0,Buyer's Guide | Leather Jacket Master,https://www.leatherjacketmaster.com/jackets-buyers-guide,37,1,1,56,1,www.leatherjacketmaster.com,6,0,6,1,15,0,14250,1.3474,157,0,36,16,20,1,68,59,9,1,1
leather jackets,84.0,Women's leather jackets | Uterqüe autumn-winter 2020,https://www.uterque.com/es/en/collection/leather-garments/leather-jackets-c1862550.html,52,1,1,87,1,www.uterque.com,4,1,2,1,39,1,68860,0.0842,151,1,87,61,26,0,102,92,10,1,1
leather jackets,85.0,Luca Designs: Handmade Leather Jackets & Apparel,https://www.lucajackets.com/,48,1,1,28,1,www.lucajackets.com,1,0,0,0,1,0,167,0.5988,0,0,0,0,0,0,1,0,1,0,1
leather jackets,86.0,Mens Leather Jackets | Soul Revolver,https://www.soulrevolver.com/mens-leather-jackets,36,1,1,49,1,www.soulrevolver.com,2,0,2,0,3,0,17000,0.7412,155,0,154,149,5,0,141,133,8,1,1
leather jackets,87.0,The Kenyan man making leather jackets out of fish skins ...,https://www.bbc.com/news/world-africa-50252032,59,1,1,46,0,www.bbc.com,1,1,2,0,0,0,3923,0.2804,64,0,16,2,14,0,66,50,16,1,1
leather jackets,88.0,20 Best Leather Jackets for Men to Rock in 2021 - The Trend ...,https://www.thetrendspotter.net/best-leather-jackets-for-men/,63,1,1,61,1,www.thetrendspotter.net,1,1,6,1,30,1,22790,0.6757,127,1,57,0,57,2,73,39,34,1,1
leather jackets,89.0,Women's Leather Jackets | Leather Jackets for Ladies - Reiss,https://www.reiss.com/rw/womens/coats-jackets/leather/,60,1,1,54,1,www.reiss.com,1,1,3,0,14,0,26376,0.1971,139,1,24,8,16,0,159,150,9,1,1
leather jackets,90.0,20 Best Leather Jackets for Men to Rock in 2021 - The Trend ...,https://www.thetrendspotter.net/best-leather-jackets-for-men/,63,1,1,61,1,www.thetrendspotter.net,1,1,6,1,30,1,22790,0.6757,127,1,57,0,57,2,73,39,34,1,1
leather jackets,91.0,Women's Leather Jackets | Leather Jackets for Ladies - Reiss,https://www.reiss.com/rw/womens/coats-jackets/leather/,60,1,1,54,1,www.reiss.com,1,1,3,0,14,0,26376,0.1971,139,1,24,8,16,0,159,150,9,1,1
leather jackets,92.0,Leather Motorcycle Jackets - Spidi,https://www.spidi.com/ww_en/men/motorcycle-clothing/motorcycle-jackets/leather-jackets,34,1,1,86,1,www.spidi.com,1,0,0,0,0,0,128,2.3438,0,0,0,0,0,0,0,0,0,0,0
leather jackets,93.0,Leather jackets for Men - Up to 70% off at Lyst.com,https://www.lyst.com/shop/mens-leather-jackets/,51,1,1,47,1,www.lyst.com,2,1,0,0,2,0,11464,1.038,146,1,53,3,50,0,193,188,5,1,1
leather jackets,94.0,Black Leather Jacket - Mens & Womens Leather Jackets,https://www.black-leatherjacket.com/,52,1,1,36,1,www.black-leatherjacket.com,0,0,1,1,8,0,13869,0.7715,159,0,87,19,68,0,167,161,6,1,1
leather jackets,95.0,Leather Jackets | Overland,https://www.overland.com/product/leather-jackets,26,1,1,48,1,www.overland.com,1,0,0,0,0,0,751,0.2663,179,0,2,0,2,0,6,3,3,1,1
leather jackets,96.0,"Men's Leather Jackets - Buy Genuine Leather Bomber, Biker ...",https://www.leathercult.com/leather-jackets,61,1,1,43,1,www.leathercult.com,1,1,4,1,7,1,16810,1.3623,184,1,69,5,64,0,106,97,9,1,1
leather jackets,97.0,Men's Leather Jackets | John Varvatos,https://www.johnvarvatos.com/leather-jackets/,37,1,1,45,1,www.johnvarvatos.com,1,1,13,0,8,0,12213,0.1965,79,1,42,24,18,0,89,82,7,1,1
leather jackets,98.0,Leather Jackets | Women's Leather Jackets | Karen Millen,https://www.karenmillen.com/womens/coats-jackets/leather-jackets,56,1,1,64,1,www.karenmillen.com,2,1,1,1,65,0,23538,0.3994,165,1,368,11,357,0,238,227,11,1,1
leather jackets,99.0,Celeb Leather Jackets | American Made Replica | Online Coats,https://celebleatherjackets.com/,60,1,1,32,1,celebleatherjackets.com,1,1,0,0,0,0,14071,0.6609,154,1,63,8,55,0,66,66,0,1,0
leather jackets,100.0,Road Jackets — Alpinestars,https://www.alpinestars.com/collections/road-jackets,26,1,0,52,1,www.alpinestars.com,1,1,32,0,0,0,25068,0.2673,0,0,66,17,49,0,188,181,7,1,1
coats,1.0,Coats: The World's Leading Industrial Thread Manufacturer,https://www.coats.com/,57,0,0,22,1,www.coats.com,1,1,11,0,0,0,12007,0.17,157,0,19,1,18,3,137,129,8,1,1
coats,2.0,Shop the latest and new trendy design Coats | Women Coats ...,https://www.akgalleria.com/women/clothing/coats-jackets-sweaters.html,61,1,1,69,1,www.akgalleria.com,1,1,68,0,5,0,21374,0.03,64,0,45,29,16,0,430,423,7,1,1
coats,3.0,Women's Coats - Macy's,https://www.macys.com/shop/womens-clothing/womens-coats?id=269,22,1,1,62,1,www.macys.com,1,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
coats,4.0,Women's Coats | ZARA United States,https://www.zara.com/us/en/woman-outerwear-l1184.html,34,1,1,53,0,www.zara.com,5,0,6,0,16,0,15690,0.17,135,0,47,16,31,0,518,504,14,1,1
coats,5.0,Women's Coats & Jackets | Winter Coats & Bomber Jackets ...,https://www.next.co.uk/shop/gender-women-productaffiliation-coatsandjackets-0,59,1,1,77,1,www.next.co.uk,1,1,32,0,5,0,25070,0.02,169,1,101,10,91,0,406,387,19,1,1
coats,6.0,Women's Coats & Jackets | Nordstrom,https://www.nordstrom.com/browse/women/clothing/coats-jackets,35,1,1,61,1,www.nordstrom.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coats,7.0,Women's Coats & Jackets - COS,https://www.cosstores.com/en_eur/women/coats-and-jackets.html,29,1,1,61,1,www.cosstores.com,1,1,16,0,1,0,9555,0.35,146,1,55,2,53,0,137,131,6,1,1
